Word,Count,Salience,Group,Word on Sentiment List #1: List1,Word on Sentiment List #2: List2,Word on Sentiment List #3: List3
crypto,2,0.000,,FALSE,FALSE,FALSE
communal,2,0.000,,FALSE,FALSE,FALSE
certainly,2,0.000,,FALSE,FALSE,FALSE
presenting,2,0.000,,FALSE,FALSE,FALSE
shellfish,2,0.000,,FALSE,FALSE,FALSE
evidence,2,0.000,,FALSE,FALSE,FALSE
agrocampusouest,2,0.000,,FALSE,FALSE,FALSE
students,2,0.000,,FALSE,FALSE,FALSE
low,2,0.000,,FALSE,FALSE,FALSE
density,2,0.000,,FALSE,FALSE,FALSE
del,2,0.000,,FALSE,FALSE,FALSE
unless,2,0.000,,FALSE,FALSE,FALSE
tomtimberlake92,2,0.000,,FALSE,FALSE,FALSE
sushilbaral,2,0.000,,FALSE,FALSE,FALSE
naomi_saville,2,0.000,,FALSE,FALSE,FALSE
encouraging,2,0.000,,TRUE,FALSE,FALSE
adoption,2,0.000,,FALSE,FALSE,FALSE
#conservationagriculture,2,0.000,,FALSE,FALSE,FALSE
smart,2,0.000,,TRUE,FALSE,FALSE
patrickward1278,2,0.000,,FALSE,FALSE,FALSE
earth_andrew,2,0.000,,FALSE,FALSE,FALSE
pim_cgiar,2,0.000,,FALSE,FALSE,FALSE
esrc,2,0.000,,FALSE,FALSE,FALSE
#oak,2,0.000,,FALSE,FALSE,FALSE
seepastos,2,0.000,,FALSE,FALSE,FALSE
fedehesa_,2,0.000,,FALSE,FALSE,FALSE
dehesamontado,2,0.000,,FALSE,FALSE,FALSE
#montado,2,0.000,,FALSE,FALSE,FALSE
apps,2,0.000,,FALSE,FALSE,FALSE
ftm,2,0.000,,FALSE,FALSE,FALSE
booming,2,0.000,,TRUE,FALSE,FALSE
inaccurate,2,0.000,,FALSE,TRUE,FALSE
clues,2,0.000,,FALSE,FALSE,FALSE
progress,2,0.000,,TRUE,FALSE,FALSE
jaramarv,2,0.000,,FALSE,FALSE,FALSE
j_r_rhodes,2,0.000,,FALSE,FALSE,FALSE
rkrunting,2,0.000,,FALSE,FALSE,FALSE
c_hohlenwerger,2,0.000,,FALSE,FALSE,FALSE
fsuarezca,2,0.000,,FALSE,FALSE,FALSE
sofialop11,2,0.000,,FALSE,FALSE,FALSE
johndpmorgan,2,0.000,,FALSE,FALSE,FALSE
eeagrantspt,2,0.000,,FALSE,FALSE,FALSE
ruiopsantos,2,0.000,,FALSE,FALSE,FALSE
boosting,2,0.000,,FALSE,FALSE,FALSE
maria_seagrass,2,0.000,,FALSE,FALSE,FALSE
gridarendal,2,0.000,,FALSE,FALSE,FALSE
stevenjlutz,2,0.000,,FALSE,FALSE,FALSE
alive,2,0.000,,FALSE,FALSE,FALSE
#sdg14,2,0.000,,FALSE,FALSE,FALSE
#sdg4,2,0.000,,FALSE,FALSE,FALSE
#sdg17,2,0.000,,FALSE,FALSE,FALSE
lighthouse,2,0.000,,FALSE,FALSE,FALSE
commercially,2,0.000,,FALSE,FALSE,FALSE
viable,2,0.000,,FALSE,FALSE,FALSE
deviants,2,0.000,,FALSE,FALSE,FALSE
'already,2,0.000,,FALSE,FALSE,FALSE
2050',2,0.000,,FALSE,FALSE,FALSE
fselighthouse,2,0.000,,FALSE,FALSE,FALSE
2010,2,0.000,,FALSE,FALSE,FALSE
#vietnam,2,0.000,,FALSE,FALSE,FALSE
institutionalized,2,0.000,,FALSE,FALSE,FALSE
nat'l,2,0.000,,FALSE,FALSE,FALSE
contributed,2,0.000,,FALSE,FALSE,FALSE
household,2,0.000,,FALSE,FALSE,FALSE
income,2,0.000,,FALSE,FALSE,FALSE
thgreatermekong,2,0.000,,FALSE,FALSE,FALSE
adbenvironment,2,0.000,,FALSE,FALSE,FALSE
climatemorgan,1,0.000,,FALSE,FALSE,FALSE
attach,1,0.000,,FALSE,FALSE,FALSE
batshit,1,0.000,,FALSE,FALSE,FALSE
crazy,1,0.000,,FALSE,TRUE,FALSE
peev1,1,0.000,,FALSE,FALSE,FALSE
forever,1,0.000,,FALSE,FALSE,FALSE
#transformationalleadership,1,0.000,,FALSE,FALSE,FALSE
holistic,1,0.000,,FALSE,FALSE,FALSE
algorithm,1,0.000,,FALSE,FALSE,FALSE
navigates,1,0.000,,FALSE,FALSE,FALSE
skills,1,0.000,,FALSE,FALSE,FALSE
competencies,1,0.000,,FALSE,FALSE,FALSE
shared,1,0.000,,FALSE,FALSE,FALSE
competitive,1,0.000,,TRUE,FALSE,FALSE
#strategyconsulting,1,0.000,,FALSE,FALSE,FALSE
#oysterfarms,1,0.000,,FALSE,FALSE,FALSE
shoot,1,0.000,,FALSE,FALSE,FALSE
eastern,1,0.000,,FALSE,FALSE,FALSE
tues,1,0.000,,FALSE,FALSE,FALSE
25,1,0.000,,FALSE,FALSE,FALSE
00pm,1,0.000,,FALSE,FALSE,FALSE
masters,1,0.000,,TRUE,FALSE,FALSE
studied,1,0.000,,FALSE,FALSE,FALSE
#oyster,1,0.000,,FALSE,FALSE,FALSE
tested,1,0.000,,FALSE,FALSE,FALSE
respond,1,0.000,,FALSE,FALSE,FALSE
increases,1,0.000,,FALSE,FALSE,FALSE
storm,1,0.000,,FALSE,FALSE,FALSE
frequency,1,0.000,,FALSE,FALSE,FALSE
dm,1,0.000,,FALSE,FALSE,FALSE
connection,1,0.000,,FALSE,FALSE,FALSE
ecoeye,1,0.000,,FALSE,FALSE,FALSE
maintained,1,0.000,,FALSE,FALSE,FALSE
peatlands,1,0.000,,FALSE,FALSE,FALSE
ireland,1,0.000,,FALSE,FALSE,FALSE
europe,1,0.000,,FALSE,FALSE,FALSE
examples,1,0.000,,FALSE,FALSE,FALSE
caomhnuarann,1,0.000,,FALSE,FALSE,FALSE
burren,1,0.000,,FALSE,FALSE,FALSE
henharrierproj,1,0.000,,FALSE,FALSE,FALSE
pearl_mussel,1,0.000,,FALSE,FALSE,FALSE
bride_project,1,0.000,,FALSE,FALSE,FALSE
year's,1,0.000,,FALSE,FALSE,FALSE
pclg_iied,1,0.000,,FALSE,FALSE,FALSE
digest,1,0.000,,FALSE,FALSE,FALSE
36,1,0.000,,FALSE,FALSE,FALSE
articles,1,0.000,,FALSE,FALSE,FALSE
#cbnrm,1,0.000,,FALSE,FALSE,FALSE
culture,1,0.000,,FALSE,FALSE,FALSE
gender,1,0.000,,FALSE,FALSE,FALSE
catch,1,0.000,,FALSE,FALSE,FALSE
residential,1,0.000,,FALSE,FALSE,FALSE
greenspace,1,0.000,,FALSE,FALSE,FALSE
commencing,1,0.000,,FALSE,FALSE,FALSE
childhood,1,0.000,,FALSE,FALSE,FALSE
mpschramm,1,0.000,,FALSE,FALSE,FALSE
peer,1,0.000,,FALSE,FALSE,FALSE
reviewed,1,0.000,,FALSE,FALSE,FALSE
lake,1,0.000,,FALSE,FALSE,FALSE
okeechobee,1,0.000,,FALSE,FALSE,FALSE
absurd,1,0.000,,FALSE,TRUE,FALSE
waterbodies,1,0.000,,FALSE,FALSE,FALSE
swimming,1,0.000,,FALSE,FALSE,FALSE
forced,1,0.000,,FALSE,FALSE,FALSE
migration,1,0.000,,FALSE,FALSE,FALSE
empower,1,0.000,,TRUE,FALSE,FALSE
women,1,0.000,,FALSE,FALSE,FALSE
previous,1,0.000,,FALSE,FALSE,FALSE
three,1,0.000,,FALSE,FALSE,FALSE
sections,1,0.000,,FALSE,FALSE,FALSE
curious,1,0.000,,FALSE,FALSE,FALSE
#journalism,1,0.000,,FALSE,FALSE,FALSE
#development,1,0.000,,FALSE,FALSE,FALSE
este,1,0.000,,FALSE,FALSE,FALSE
miércoles,1,0.000,,FALSE,FALSE,FALSE
tendrá,1,0.000,,FALSE,FALSE,FALSE
lugar,1,0.000,,FALSE,FALSE,FALSE
jabal,1,0.000,,FALSE,FALSE,FALSE
moussa,1,0.000,,FALSE,FALSE,FALSE
mean,1,0.000,,FALSE,FALSE,FALSE
#unescomedcenter,1,0.000,,FALSE,FALSE,FALSE
itsangelica235,1,0.000,,FALSE,FALSE,FALSE
sandorreport,1,0.000,,FALSE,FALSE,FALSE
ai,1,0.000,,FALSE,FALSE,FALSE
eventually,1,0.000,,FALSE,FALSE,FALSE
abundance,1,0.000,,TRUE,FALSE,FALSE
away,1,0.000,,FALSE,FALSE,FALSE
define,1,0.000,,FALSE,FALSE,FALSE
requires,1,0.000,,FALSE,FALSE,FALSE
pdogtricks,1,0.000,,FALSE,FALSE,FALSE
timbirchwild,1,0.000,,FALSE,FALSE,FALSE
peakdistrict,1,0.000,,FALSE,FALSE,FALSE
defragovuk,1,0.000,,FALSE,FALSE,FALSE
robertlargan,1,0.000,,FALSE,FALSE,FALSE
dines4dales,1,0.000,,FALSE,FALSE,FALSE
wildmoorsuk,1,0.000,,FALSE,FALSE,FALSE
moorlandmonitor,1,0.000,,FALSE,FALSE,FALSE
naturalengland,1,0.000,,FALSE,FALSE,FALSE
bbclooknorth,1,0.000,,FALSE,FALSE,FALSE
chrisgpackham,1,0.000,,FALSE,FALSE,FALSE
gretathunberg,1,0.000,,FALSE,FALSE,FALSE
peak_chair,1,0.000,,FALSE,FALSE,FALSE
wildjustice_org,1,0.000,,FALSE,FALSE,FALSE
prescribed,1,0.000,,FALSE,FALSE,FALSE
burning,1,0.000,,FALSE,TRUE,FALSE
uplands,1,0.000,,FALSE,FALSE,FALSE
timing,1,0.000,,FALSE,FALSE,FALSE
#soilhealth,1,0.000,,FALSE,FALSE,FALSE
#unsustainanableagriculture,1,0.000,,FALSE,FALSE,FALSE
#overpopulation,1,0.000,,FALSE,FALSE,FALSE
vertical,1,0.000,,FALSE,FALSE,FALSE
save,1,0.000,,FALSE,FALSE,FALSE
shytoshikusama,1,0.000,,FALSE,FALSE,FALSE
#shibasco,1,0.000,,FALSE,FALSE,FALSE
shiba's,1,0.000,,FALSE,FALSE,FALSE
cafe,1,0.000,,FALSE,FALSE,FALSE
fucking,1,0.000,,FALSE,TRUE,FALSE
mate,1,0.000,,FALSE,FALSE,FALSE
ordered,1,0.000,,FALSE,FALSE,FALSE
yours,1,0.000,,FALSE,FALSE,FALSE
burn,1,0.000,,FALSE,TRUE,FALSE
utility,1,0.000,,FALSE,FALSE,FALSE
term,1,0.000,,FALSE,FALSE,FALSE
100,1,0.000,,FALSE,FALSE,FALSE
gmp,1,0.000,,FALSE,FALSE,FALSE
gap,1,0.000,,FALSE,FALSE,FALSE
haccp,1,0.000,,FALSE,FALSE,FALSE
pauline_latham,1,0.000,,FALSE,FALSE,FALSE
neonicotinoids,1,0.000,,FALSE,FALSE,FALSE
bee,1,0.000,,FALSE,FALSE,FALSE
killers,1,0.000,,FALSE,FALSE,FALSE
dangerous,1,0.000,,FALSE,TRUE,FALSE
audubonsociety,1,0.000,,FALSE,FALSE,FALSE
commonplace,1,0.000,,FALSE,TRUE,FALSE
#protectnature,1,0.000,,FALSE,FALSE,FALSE
mapped,1,0.000,,FALSE,FALSE,FALSE
cameroonian,1,0.000,,FALSE,FALSE,FALSE
villages,1,0.000,,FALSE,FALSE,FALSE
mix,1,0.000,,FALSE,FALSE,FALSE
biophysical,1,0.000,,FALSE,FALSE,FALSE
replicated,1,0.000,,FALSE,FALSE,FALSE
elsewhere,1,0.000,,FALSE,FALSE,FALSE
shane_maps,1,0.000,,FALSE,FALSE,FALSE
brunchenjoyer,1,0.000,,FALSE,FALSE,FALSE
bizarre,1,0.000,,FALSE,TRUE,FALSE
viewpoint,1,0.000,,FALSE,FALSE,FALSE
bulldozed,1,0.000,,FALSE,FALSE,FALSE
otherwise,1,0.000,,FALSE,FALSE,FALSE
ruined,1,0.000,,FALSE,TRUE,FALSE
plenty,1,0.000,,FALSE,FALSE,FALSE
shouldn,1,0.000,,FALSE,FALSE,FALSE
bulldoze,1,0.000,,FALSE,FALSE,FALSE
absolutely,1,0.000,,FALSE,FALSE,FALSE
core,1,0.000,,FALSE,FALSE,FALSE
pushback,1,0.000,,FALSE,FALSE,FALSE
ruining,1,0.000,,FALSE,TRUE,FALSE
intact,1,0.000,,FALSE,FALSE,FALSE
roadless,1,0.000,,FALSE,FALSE,FALSE
rule,1,0.000,,FALSE,FALSE,FALSE
comments,1,0.000,,FALSE,FALSE,FALSE
today's,1,0.000,,FALSE,FALSE,FALSE
#tongass,1,0.000,,FALSE,FALSE,FALSE
#roadlessrule,1,0.000,,FALSE,FALSE,FALSE
#oldgrowth,1,0.000,,FALSE,FALSE,FALSE
#alaska,1,0.000,,FALSE,FALSE,FALSE
#protecttheland,1,0.000,,FALSE,FALSE,FALSE
#waterprotectors,1,0.000,,FALSE,FALSE,FALSE
#loveyourmotherbaby,1,0.000,,FALSE,FALSE,FALSE
boosts,1,0.000,,FALSE,FALSE,FALSE
endorphin,1,0.000,,FALSE,FALSE,FALSE
dopamine,1,0.000,,FALSE,FALSE,FALSE
happiness,1,0.000,,TRUE,FALSE,FALSE
kitchener,1,0.000,,FALSE,FALSE,FALSE
waterloo,1,0.000,,FALSE,FALSE,FALSE
favorite,1,0.000,,TRUE,FALSE,FALSE
coyote,1,0.000,,FALSE,FALSE,FALSE
fur,1,0.000,,FALSE,FALSE,FALSE
detrimental,1,0.000,,FALSE,TRUE,FALSE
rocky,1,0.000,,FALSE,TRUE,FALSE
elk,1,0.000,,FALSE,FALSE,FALSE
meat,1,0.000,,FALSE,FALSE,FALSE
brucellosis,1,0.000,,FALSE,FALSE,FALSE
deer,1,0.000,,FALSE,FALSE,FALSE
agronomic,1,0.000,,FALSE,FALSE,FALSE
horticultural,1,0.000,,FALSE,FALSE,FALSE
disease,1,0.000,,FALSE,FALSE,FALSE
vectors,1,0.000,,FALSE,FALSE,FALSE
cars,1,0.000,,FALSE,FALSE,FALSE
collisions,1,0.000,,FALSE,FALSE,FALSE
piss,1,0.000,,FALSE,FALSE,FALSE
dog,1,0.000,,FALSE,FALSE,FALSE
yard,1,0.000,,FALSE,FALSE,FALSE
text,1,0.000,,FALSE,FALSE,FALSE
evaluation,1,0.000,,FALSE,FALSE,FALSE
basins,1,0.000,,FALSE,FALSE,FALSE
application,1,0.000,,FALSE,FALSE,FALSE
piedmont,1,0.000,,FALSE,FALSE,FALSE
assumma,1,0.000,,FALSE,FALSE,FALSE
spotted,1,0.000,,FALSE,FALSE,FALSE
hyenas,1,0.000,,FALSE,FALSE,FALSE
depredation,1,0.000,,FALSE,FALSE,FALSE
peterfeindt,1,0.000,,FALSE,FALSE,FALSE
includes,1,0.000,,FALSE,FALSE,FALSE
oneearth_cp,1,0.000,,FALSE,FALSE,FALSE
hoe,1,0.000,,FALSE,FALSE,FALSE
bahardutt,1,0.000,,FALSE,FALSE,FALSE
drritaissa,1,0.000,,FALSE,FALSE,FALSE
interlinked,1,0.000,,FALSE,FALSE,FALSE
wil,1,0.000,,FALSE,FALSE,FALSE
destabilise,1,0.000,,FALSE,FALSE,FALSE
spread,1,0.000,,FALSE,FALSE,FALSE
infectious,1,0.000,,FALSE,FALSE,FALSE
camille,1,0.000,,FALSE,FALSE,FALSE
mellin,1,0.000,,FALSE,FALSE,FALSE
tmoindustries,1,0.000,,FALSE,FALSE,FALSE
founder's,1,0.000,,FALSE,FALSE,FALSE
specializes,1,0.000,,FALSE,FALSE,FALSE
years,1,0.000,,FALSE,FALSE,FALSE
difficult,1,0.000,,FALSE,TRUE,FALSE
asked,1,0.000,,FALSE,FALSE,FALSE
myself,1,0.000,,FALSE,FALSE,FALSE
quite,1,0.000,,FALSE,FALSE,FALSE
bit,1,0.000,,FALSE,FALSE,FALSE
turns,1,0.000,,FALSE,FALSE,FALSE
fsc,1,0.000,,FALSE,FALSE,FALSE
biolinks,1,0.000,,FALSE,FALSE,FALSE
identification,1,0.000,,FALSE,FALSE,FALSE
invertebrates,1,0.000,,FALSE,FALSE,FALSE
decomposition,1,0.000,,FALSE,FALSE,FALSE
survive,1,0.000,,FALSE,FALSE,FALSE
numbers,1,0.000,,FALSE,FALSE,FALSE
mindandego,1,0.000,,FALSE,FALSE,FALSE
jordanbpeterson,1,0.000,,FALSE,FALSE,FALSE
teach,1,0.000,,FALSE,FALSE,FALSE
received,1,0.000,,FALSE,FALSE,FALSE
training,1,0.000,,FALSE,FALSE,FALSE
sciences,1,0.000,,FALSE,FALSE,FALSE
piping_in,1,0.000,,FALSE,FALSE,FALSE
planners,1,0.000,,FALSE,FALSE,FALSE
rigorously,1,0.000,,FALSE,FALSE,FALSE
compare,1,0.000,,FALSE,FALSE,FALSE
grey,1,0.000,,FALSE,FALSE,FALSE
cement,1,0.000,,FALSE,FALSE,FALSE
asphalt,1,0.000,,FALSE,FALSE,FALSE
pushtheneedle,1,0.000,,FALSE,FALSE,FALSE
montepaulsen,1,0.000,,FALSE,FALSE,FALSE
measure,1,0.000,,FALSE,FALSE,FALSE
#streams,1,0.000,,FALSE,FALSE,FALSE
artisans,1,0.000,,FALSE,FALSE,FALSE
roles,1,0.000,,FALSE,FALSE,FALSE
thereby,1,0.000,,FALSE,FALSE,FALSE
ensuring,1,0.000,,FALSE,FALSE,FALSE
#mankind,1,0.000,,FALSE,FALSE,FALSE
beyond,1,0.000,,FALSE,FALSE,FALSE
gourmet,1,0.000,,FALSE,FALSE,FALSE
harvesting,1,0.000,,FALSE,FALSE,FALSE
oneearth,1,0.000,,FALSE,FALSE,FALSE
35,1,0.000,,FALSE,FALSE,FALSE
sites,1,0.000,,FALSE,FALSE,FALSE
fifty,1,0.000,,FALSE,FALSE,FALSE
ecoregions,1,0.000,,FALSE,FALSE,FALSE
twenty,1,0.000,,FALSE,FALSE,FALSE
disproportionately,1,0.000,,FALSE,FALSE,FALSE
total,1,0.000,,FALSE,FALSE,FALSE
richardabetts,1,0.000,,FALSE,FALSE,FALSE
profitable,1,0.000,,FALSE,FALSE,FALSE
per,1,0.000,,FALSE,FALSE,FALSE
ha,1,0.000,,FALSE,FALSE,FALSE
monocultures,1,0.000,,FALSE,FALSE,FALSE
complementary,1,0.000,,TRUE,FALSE,FALSE
niches,1,0.000,,FALSE,FALSE,FALSE
drought,1,0.000,,FALSE,TRUE,FALSE
risky,1,0.000,,FALSE,TRUE,FALSE
fiscal,1,0.000,,FALSE,FALSE,FALSE
disaster,1,0.000,,FALSE,TRUE,FALSE
capitalism,1,0.000,,FALSE,FALSE,FALSE
reinforcing,1,0.000,,FALSE,FALSE,FALSE
degolia,1,0.000,,FALSE,FALSE,FALSE
ehhiroyasu,1,0.000,,FALSE,FALSE,FALSE
prof_seanderson,1,0.000,,FALSE,FALSE,FALSE
losses,1,0.000,,FALSE,TRUE,FALSE
gains,1,0.000,,TRUE,FALSE,FALSE
framing,1,0.000,,FALSE,FALSE,FALSE
rethink,1,0.000,,FALSE,FALSE,FALSE
overreliance,1,0.000,,FALSE,FALSE,FALSE
wwf,1,0.000,,FALSE,FALSE,FALSE
index,1,0.000,,FALSE,FALSE,FALSE
observed,1,0.000,,FALSE,FALSE,FALSE
underpinning,1,0.000,,FALSE,FALSE,FALSE
activity,1,0.000,,FALSE,FALSE,FALSE
josephrreagan,1,0.000,,FALSE,FALSE,FALSE
nolightupstairs,1,0.000,,FALSE,FALSE,FALSE
decent,1,0.000,,TRUE,FALSE,FALSE
concerned,1,0.000,,FALSE,TRUE,FALSE
rare,1,0.000,,FALSE,FALSE,FALSE
creatures,1,0.000,,FALSE,FALSE,FALSE
subjective,1,0.000,,FALSE,FALSE,FALSE
afford,1,0.000,,TRUE,FALSE,FALSE
arbitrarily,1,0.000,,FALSE,FALSE,FALSE
set,1,0.000,,FALSE,FALSE,FALSE
infinity,1,0.000,,FALSE,FALSE,FALSE
electronic,1,0.000,,FALSE,FALSE,FALSE
sciforum,1,0.000,,FALSE,FALSE,FALSE
31st,1,0.000,,FALSE,FALSE,FALSE
17,1,0.000,,FALSE,FALSE,FALSE
biocapacity,1,0.000,,FALSE,FALSE,FALSE
measures,1,0.000,,FALSE,FALSE,FALSE
biologically,1,0.000,,FALSE,FALSE,FALSE
humanity,1,0.000,,FALSE,FALSE,FALSE
consumes,1,0.000,,FALSE,FALSE,FALSE
represents,1,0.000,,FALSE,FALSE,FALSE
ability,1,0.000,,FALSE,FALSE,FALSE
absorb,1,0.000,,FALSE,FALSE,FALSE
dioxide,1,0.000,,FALSE,FALSE,FALSE
jeffnor50595241,1,0.000,,FALSE,FALSE,FALSE
climatedad77,1,0.000,,FALSE,FALSE,FALSE
graph,1,0.000,,FALSE,FALSE,FALSE
drops,1,0.000,,FALSE,FALSE,FALSE
spikes,1,0.000,,FALSE,FALSE,FALSE
connected,1,0.000,,FALSE,FALSE,FALSE
plummet,1,0.000,,FALSE,FALSE,FALSE
circa,1,0.000,,FALSE,FALSE,FALSE
2100,1,0.000,,FALSE,FALSE,FALSE
chapters,1,0.000,,FALSE,FALSE,FALSE
elsevier,1,0.000,,FALSE,FALSE,FALSE
book,1,0.000,,FALSE,FALSE,FALSE
drivers,1,0.000,,FALSE,FALSE,FALSE
2020,1,0.000,,FALSE,FALSE,FALSE
element,1,0.000,,FALSE,FALSE,FALSE
validation,1,0.000,,FALSE,FALSE,FALSE
taken,1,0.000,,FALSE,FALSE,FALSE
insufficient,1,0.000,,FALSE,TRUE,FALSE
marketplace,1,0.000,,FALSE,FALSE,FALSE
timinclimate,1,0.000,,FALSE,FALSE,FALSE
pollyjhemming,1,0.000,,FALSE,FALSE,FALSE
simonahac,1,0.000,,FALSE,FALSE,FALSE
briankirsty,1,0.000,,FALSE,FALSE,FALSE
anyway,1,0.000,,FALSE,FALSE,FALSE
assume,1,0.000,,FALSE,FALSE,FALSE
someone,1,0.000,,FALSE,FALSE,FALSE
calculated,1,0.000,,FALSE,FALSE,FALSE
australia,1,0.000,,FALSE,FALSE,FALSE
1788,1,0.000,,FALSE,FALSE,FALSE
eroded,1,0.000,,FALSE,FALSE,FALSE
evaluate,1,0.000,,FALSE,FALSE,FALSE
hate,1,0.000,,FALSE,TRUE,FALSE
academia,1,0.000,,FALSE,FALSE,FALSE
each,1,0.000,,FALSE,FALSE,FALSE
acre,1,0.000,,FALSE,FALSE,FALSE
riparian,1,0.000,,FALSE,FALSE,FALSE
generated,1,0.000,,FALSE,FALSE,FALSE
000,1,0.000,,FALSE,FALSE,FALSE
alone,1,0.000,,FALSE,FALSE,FALSE
buckley,1,0.000,,FALSE,FALSE,FALSE
2011,1,0.000,,FALSE,FALSE,FALSE
they_had_names,1,0.000,,FALSE,FALSE,FALSE
grange09991182,1,0.000,,FALSE,FALSE,FALSE
ex,1,0.000,,FALSE,FALSE,FALSE
ewe,1,0.000,,FALSE,FALSE,FALSE
dwindling,1,0.000,,FALSE,TRUE,FALSE
population,1,0.000,,FALSE,FALSE,FALSE
sizes,1,0.000,,FALSE,FALSE,FALSE
shrinkages,1,0.000,,FALSE,FALSE,FALSE
erosion,1,0.000,,FALSE,TRUE,FALSE
civilization,1,0.000,,FALSE,FALSE,FALSE
vmt,1,0.000,,FALSE,FALSE,FALSE
ignores,1,0.000,,FALSE,FALSE,FALSE
tire,1,0.000,,FALSE,FALSE,FALSE
brake,1,0.000,,FALSE,FALSE,FALSE
kills,1,0.000,,FALSE,TRUE,FALSE
embodied,1,0.000,,FALSE,FALSE,FALSE
roads,1,0.000,,FALSE,FALSE,FALSE
nevermind,1,0.000,,FALSE,FALSE,FALSE
deaths,1,0.000,,FALSE,FALSE,FALSE
auto,1,0.000,,FALSE,FALSE,FALSE
travel,1,0.000,,FALSE,FALSE,FALSE
aesthetic,1,0.000,,FALSE,FALSE,FALSE
environmentalism,1,0.000,,FALSE,FALSE,FALSE
pretty,1,0.000,,TRUE,FALSE,FALSE
pervasive,1,0.000,,FALSE,TRUE,FALSE
older,1,0.000,,FALSE,FALSE,FALSE
environmentalists,1,0.000,,FALSE,FALSE,FALSE
reality,1,0.000,,FALSE,FALSE,FALSE
suburbs,1,0.000,,FALSE,FALSE,FALSE
disproportionate,1,0.000,,FALSE,TRUE,FALSE
disasters,1,0.000,,FALSE,FALSE,FALSE
dervla_gleeson,1,0.000,,FALSE,FALSE,FALSE
irishrainforest,1,0.000,,FALSE,FALSE,FALSE
mongabay,1,0.000,,FALSE,FALSE,FALSE
happen,1,0.000,,FALSE,FALSE,FALSE
wealthy,1,0.000,,TRUE,FALSE,FALSE
specialist,1,0.000,,FALSE,FALSE,FALSE
advice,1,0.000,,FALSE,FALSE,FALSE
depending,1,0.000,,FALSE,FALSE,FALSE
site,1,0.000,,FALSE,FALSE,FALSE
establishment,1,0.000,,FALSE,FALSE,FALSE
method,1,0.000,,FALSE,FALSE,FALSE
#everyfieldcounts,1,0.000,,FALSE,FALSE,FALSE
#corncrakes,1,0.000,,FALSE,FALSE,FALSE
biodiversity',1,0.000,,FALSE,FALSE,FALSE
consultingsac,1,0.000,,FALSE,FALSE,FALSE
sruc,1,0.000,,FALSE,FALSE,FALSE
nfustweets,1,0.000,,FALSE,FALSE,FALSE
nffnuk,1,0.000,,FALSE,FALSE,FALSE
#farmingwithnature,1,0.000,,FALSE,FALSE,FALSE
#crofting,1,0.000,,FALSE,FALSE,FALSE
#farmingforchange,1,0.000,,FALSE,FALSE,FALSE
usetechforgood,1,0.000,,FALSE,FALSE,FALSE
akornblatt,1,0.000,,FALSE,FALSE,FALSE
elonmusk,1,0.000,,FALSE,FALSE,FALSE
rainmaker1973,1,0.000,,FALSE,FALSE,FALSE
overestimate,1,0.000,,FALSE,FALSE,FALSE
opt,1,0.000,,FALSE,FALSE,FALSE
50,1,0.000,,FALSE,FALSE,FALSE
primary,1,0.000,,FALSE,FALSE,FALSE
flows,1,0.000,,FALSE,FALSE,FALSE
go,1,0.000,,FALSE,FALSE,FALSE
नव,1,0.000,,FALSE,FALSE,FALSE
ज,1,0.000,,FALSE,FALSE,FALSE
ल,1,0.000,,FALSE,FALSE,FALSE
थ,1,0.000,,FALSE,FALSE,FALSE
व,1,0.000,,FALSE,FALSE,FALSE
ओ,1,0.000,,FALSE,FALSE,FALSE
बन,1,0.000,,FALSE,FALSE,FALSE
रखन,1,0.000,,FALSE,FALSE,FALSE
ब,1,0.000,,FALSE,FALSE,FALSE
घ,1,0.000,,FALSE,FALSE,FALSE
रक,1,0.000,,FALSE,FALSE,FALSE
षण,1,0.000,,FALSE,FALSE,FALSE
महत,1,0.000,,FALSE,FALSE,FALSE
वप,1,0.000,,FALSE,FALSE,FALSE
ण,1,0.000,,FALSE,FALSE,FALSE
ह,1,0.000,,FALSE,FALSE,FALSE
भ,1,0.000,,FALSE,FALSE,FALSE
द,1,0.000,,FALSE,FALSE,FALSE
य,1,0.000,,FALSE,FALSE,FALSE
दव,1,0.000,,FALSE,FALSE,FALSE
newsexpress,1,0.000,,FALSE,FALSE,FALSE
decline,1,0.000,,FALSE,TRUE,FALSE
consequence,1,0.000,,FALSE,FALSE,FALSE
destruction,1,0.000,,FALSE,TRUE,FALSE
overexploitation,1,0.000,,FALSE,FALSE,FALSE
threats,1,0.000,,FALSE,TRUE,FALSE
#protectingtheplanet,1,0.000,,FALSE,FALSE,FALSE
#pandemics',1,0.000,,FALSE,FALSE,FALSE
#risks,1,0.000,,FALSE,FALSE,FALSE
translated,1,0.000,,FALSE,FALSE,FALSE
#action,1,0.000,,FALSE,FALSE,FALSE
head,1,0.000,,FALSE,FALSE,FALSE
#pandemic,1,0.000,,FALSE,FALSE,FALSE
cnnbusiness,1,0.000,,FALSE,FALSE,FALSE
#zoonoticdiseases,1,0.000,,FALSE,FALSE,FALSE
metakingsai,1,0.000,,FALSE,FALSE,FALSE
sciurids,1,0.000,,FALSE,FALSE,FALSE
forget,1,0.000,,FALSE,FALSE,FALSE
cached,1,0.000,,FALSE,FALSE,FALSE
seeds,1,0.000,,FALSE,FALSE,FALSE
germinate,1,0.000,,FALSE,FALSE,FALSE
dogs,1,0.000,,FALSE,FALSE,FALSE
